1.424235026,22.65379364
1.424034966,22.65359681
1.423733181,22.65301838
1.422502306,22.64813956
1.420355903,22.63856658
1.417426215,22.62575954
1.413798014,22.60870878
1.409617106,22.58930223
1.404842801,22.56656694
1.399505615,22.54047665
1.393591987,22.51079719
1.386817084,22.47648574
1.37930976,22.43661078
1.371239556,22.391518
1.362484402,22.34351037
1.353030735,22.29002855
1.342834473,22.23007254
1.331899007,22.16565755
1.320210775,22.0944871
1.307657878,22.01714136
1.294203016,21.93299998
1.27992079,21.84281428
1.264838325,21.75018726
1.249009874,21.6514325
1.232510037,21.54965806
1.215274387,21.44339676
1.197374132,21.33369261
1.178707547,21.22226743
1.159301758,21.1065728
1.139153375,20.98578734
1.118377686,20.86570138
1.096940782,20.74126938
1.074974908,20.61376717
1.052490234,20.48657235
1.029615614,20.35753951
1.006408691,20.22508187
0.982876248,20.09395765
0.959103054,19.96058348
0.935146756,19.82719517
0.911017524,19.69065842
0.886773003,19.55359047
0.862392849,19.4128214
0.837941488,19.27161281
0.813408746,19.12855446
0.788818359,18.97852179
0.764153375,18.82278034
0.739420573,18.6593553
0.714626736,18.48933465
0.689802382,18.30960929
0.689503988,18.30882572
0.68898858,18.30675934
0.688218859,18.30324773
0.687154134,18.2979325
0.68580797,18.2906143
0.684095595,18.28153277
0.682050917,18.26987251
0.679595947,18.25449656
0.67678833,18.23709156
0.673495822,18.21550105
0.669809977,18.19022807
0.665595161,18.16113441
0.660875109,18.12845595
0.655721029,18.09177546
0.64996677,18.04800402
0.643758138,17.99907032
0.636986627,17.94556244
0.629737006,17.88701771
0.621955024,17.82181541
0.613691542,17.75094955
0.604977078,17.67446689
0.595689562,17.59094552
0.585951063,17.50014241
0.575720893,17.40120126
0.564975315,17.29361754
0.553833008,17.18286188
0.542127821,17.06064334
0.530036079,16.92897466
0.517506917,16.79132304
0.504621718,16.64838142
0.491258409,16.49589326
0.477579753,16.33306557
0.463487413,16.16383019
0.449042426,15.9815667
0.434268528,15.79657967
0.419165717,15.59753959
0.403811985,15.38758599
0.388197157,15.17001717
0.372334798,14.96837933
0.356241862,14.78230033
0.339935303,14.58434359
0.323469374,14.37678069
0.306789822,14.16722402
0.289954291,13.94267034
0.272932265,13.71399932
0.255777995,13.47640554
0.238484701,13.22978974
0.223751492,13.02582783
0.220082601,12.99298342
0.219265408,12.98574699
0.218343099,12.9786516
0.217244466,12.96769126
0.216023763,12.95547179
0.214691162,12.94247064
0.213155111,12.92613714
0.211398655,12.90683508
0.209360758,12.88198008
0.207105849,12.85410102
0.204545763,12.82142691
0.201639811,12.78187358
0.198465983,12.73360922
0.194936117,12.67601286
0.190975613,12.60943617
0.186601427,12.52929578
0.181888156,12.4374394
0.176601834,12.32847608
0.170847575,12.19799718
0.164635552,12.0484593
0.157853868,11.87417862
0.150549995,11.67474329
0.14263916,11.43983526
0.134104411,11.16668504
0.125037299,10.85359466
0.115424262,10.50632138
0.105295817,10.11253708
0.094665527,9.583308875
0.083506266,9.188801658
0.071912977,8.753723155
0.060743544,8.348472832
0.057457818,8.251343395
0.051371257,8.006741063
0.050313314,7.948659493
0.049143473,7.876669047
0.047817654,7.791285285
0.046318902,7.680684376
0.04466078,7.55521725
0.04276869,7.398059412
0.04067315,7.21761643
0.038330078,6.979381098
0.035776774,6.700670578
0.03294203,6.365280227
0.029859755,5.94927429
0.026516385,5.454994251
0.02307468,4.932417598
0.022243924,4.835584597
0.022081163,4.835546051
0.021253798,4.735592065
0.02101983,4.714945207
0.020762126,4.686162626
0.020484077,4.649198524
0.020168728,4.59683135
0.019805908,4.531994225
0.019426134,4.460182687
0.019012451,4.375615154
0.018537733,4.255320782
0.01800198,4.102304192
0.0174391,3.927936092
0.016859266,3.736984601
0.016292996,3.538795977
0.015909831,3.40347975
0.015716553,3.372329425
0.015550401,3.37098972
0.015272352,3.267302443
0.015109592,3.267302913
0.013119168,2.643238139
