,total bpp,total psnr,total ms-ssim,data01 bpp,data01 psnr,data01 ms-ssim,data02 bpp,data02 psnr,data02 ms-ssim,data03 bpp,data03 psnr,data03 ms-ssim,data04 bpp,data04 psnr,data04 ms-ssim
q00_027,1.39453125,29.752713262166964,0.9741716384887695,1.89599609375,25.695460695477067,0.979610800743103,0.37548828125,36.83004846513925,0.9699954986572266,1.16455078125,28.146153448790546,0.9728102087974548,2.14208984375,28.339190439260985,0.9742700457572937
q00_026,1.3792724609375,29.749068821692248,0.9741769433021545,1.87109375,25.684593431950088,0.9795250296592712,0.37451171875,36.83004846513925,0.9699954986572266,1.154296875,28.154319404595377,0.9728792905807495,2.1171875,28.32731398508428,0.9743079543113708
q00_025,1.3638916015625,29.744470017824792,0.9741352200508118,1.8466796875,25.67974337555047,0.9794625043869019,0.37353515625,36.83004846513925,0.9699954986572266,1.14306640625,28.157978390610324,0.9728425741195679,2.09228515625,28.31010983999913,0.9742403030395508
q00_024,1.3486328125,29.73550691177396,0.974097728729248,1.822265625,25.669627075214706,0.9794055819511414,0.37255859375,36.83004846513925,0.9699954986572266,1.13232421875,28.15680049888411,0.9728180170059204,2.0673828125,28.285551607857773,0.9741718173027039
q00_023,1.3326416015625,29.73358716959003,0.9741088449954987,1.7978515625,25.661592673350114,0.979426383972168,0.37158203125,36.83004846513925,0.9699954986572266,1.119140625,28.167293358706917,0.9728788137435913,2.0419921875,28.275414181163843,0.9741346836090088
q00_022,1.31640625,29.72920065014305,0.9741171449422836,1.77294921875,25.647061509285066,0.9793707728385925,0.37060546875,36.83004846513925,0.9699954986572266,1.10498046875,28.17444007617435,0.9729490280151367,2.01708984375,28.265252549973525,0.9741532802581787
q00_021,1.2999267578125,29.720841138801482,0.9740687608718872,1.748046875,25.631842028396004,0.9793524146080017,0.36962890625,36.83004846513925,0.9699954986572266,1.09033203125,28.182203327166366,0.9729527831077576,1.99169921875,28.239270734504313,0.973974347114563
q00_020,1.2830810546875,29.71100368103451,0.9740280658006668,1.72314453125,25.623658625502237,0.9792923331260681,0.36865234375,36.83004846513925,0.9699954986572266,1.07373046875,28.183880644935154,0.9729837775230408,1.966796875,28.20642698856139,0.9738406538963318
q00_019,1.2657470703125,29.70319979959934,0.9739812910556793,1.6982421875,25.61346352995443,0.9792376756668091,0.36767578125,36.83004846513925,0.9699954986572266,1.0556640625,28.187245218517138,0.9729729890823364,1.94140625,28.18204198478654,0.9737190008163452
q00_018,1.2481689453125,29.69756165230011,0.9739291220903397,1.6728515625,25.59993362510562,0.9791921377182007,0.36669921875,36.83004846513925,0.9699954986572266,1.037109375,28.198192944066744,0.9730016589164734,1.916015625,28.16207157488883,0.973527193069458
q00_017,1.2301025390625,29.69661987563878,0.973895475268364,1.64794921875,25.600467095226556,0.9791485071182251,0.36572265625,36.83004846513925,0.9699954986572266,1.01611328125,28.213541944644795,0.972990870475769,1.890625,28.142421997544517,0.9734470248222351
q00_016,1.2120361328125,29.694058394029675,0.9738825857639313,1.623046875,25.604119802738616,0.9792370200157166,0.36474609375,36.83004846513925,0.9699954986572266,0.99462890625,28.214548306803845,0.972968578338623,1.86572265625,28.127517001436985,0.9733292460441589
q00_015,1.1934814453125,29.690279719405346,0.9738212674856186,1.59814453125,25.604318247716414,0.9791601896286011,0.36376953125,36.83004846513925,0.9699954986572266,0.9716796875,28.221131770817767,0.972970187664032,1.84033203125,28.105620393947962,0.9731591939926147
q00_014,1.175048828125,29.685364166393576,0.9737553149461746,1.5732421875,25.599483916274963,0.9790767431259155,0.36279296875,36.83004846513925,0.9699954986572266,0.94921875,28.23626712155309,0.9729640483856201,1.81494140625,28.07565716260701,0.9729849696159363
q00_013,1.1563720703125,29.685742723612773,0.9737676084041595,1.54833984375,25.603400331986425,0.9790784120559692,0.36181640625,36.83185655678127,0.9700290560722351,0.92578125,28.24726633834002,0.9730162024497986,1.78955078125,28.060447667343382,0.9729467630386353
q00_012,1.137451171875,29.686769132516773,0.9737393110990524,1.5234375,25.605536310518406,0.9791261553764343,0.3603515625,36.83501208561778,0.9700576066970825,0.90185546875,28.257663485904807,0.9730016589164734,1.76416015625,28.04886464802609,0.9727718234062195
q00_011,1.118408203125,29.683976467767334,0.9736801087856293,1.49853515625,25.609592856517924,0.9790396690368652,0.35888671875,36.834621482886796,0.9700286388397217,0.87744140625,28.26512335719893,0.9730188846588135,1.73876953125,28.02656817446568,0.9726332426071167
q00_010,1.0989990234375,29.684466831324748,0.973642572760582,1.4736328125,25.610396524289065,0.9790229797363281,0.35595703125,36.82883638375686,0.9699985980987549,0.85302734375,28.28033208543331,0.9730188250541687,1.71337890625,28.018302331819758,0.9725298881530762
q00_009,1.0792236328125,29.68577645913914,0.973601758480072,1.4482421875,25.6057524659808,0.9789193868637085,0.35205078125,36.8272687932827,0.9699925184249878,0.82861328125,28.302979726338982,0.9731044769287109,1.68798828125,28.00710485095407,0.9723906517028809
q00_008,1.058837890625,29.692227364186046,0.9735594093799591,1.4228515625,25.61793999439648,0.978879451751709,0.34619140625,36.829810894898365,0.9699351787567139,0.8037109375,28.32410073530621,0.973150908946991,1.66259765625,27.997057832143135,0.9722720980644226
q00_007,1.0377197265625,29.69587835226212,0.9734550714492798,1.3974609375,25.619841188306182,0.9788691997528076,0.33740234375,36.82459098104861,0.9696468114852905,0.77880859375,28.360205549433456,0.9732106924057007,1.63720703125,27.978875690260235,0.9720935821533203
q00_006,1.0157470703125,29.69577569123694,0.9732722193002701,1.3720703125,25.628128987850186,0.9789035320281982,0.3251953125,36.80763165928165,0.9690741896629333,0.75390625,28.38669732052527,0.973249614238739,1.61181640625,27.96064479729065,0.9718615412712097
q00_005,0.9925537109375,29.71461172446298,0.9731556475162506,1.3466796875,25.644403519718303,0.9788615107536316,0.30859375,36.85960344468833,0.9687766432762146,0.728515625,28.418849926380574,0.9732749462127686,1.58642578125,27.9355900070647,0.9717094898223877
q00_004,0.9683837890625,29.74225153025138,0.973075270652771,1.3212890625,25.671275599284982,0.9789212942123413,0.2880859375,36.92572575727243,0.9684044718742371,0.703125,28.46047666364628,0.9734634757041931,1.56103515625,27.911528100801828,0.9715118408203125
q00_003,0.9437255859375,29.74949033105926,0.9727382659912109,1.2958984375,25.667328842857454,0.9788728952407837,0.265625,36.97118092065394,0.9673080444335938,0.677734375,28.47092759089259,0.9734092950820923,1.53564453125,27.88852396983306,0.971362829208374
q00_002,0.918701171875,29.757001900489684,0.9723428934812546,1.2705078125,25.677158368599116,0.9787647128105164,0.24169921875,36.99423730670387,0.9661109447479248,0.65234375,28.488182709715257,0.9733618497848511,1.51025390625,27.868429216940488,0.9711340665817261
q00_001,0.8934326171875,29.740435506488474,0.9720392525196075,1.2451171875,25.684513320690346,0.9787615537643433,0.216796875,36.94734685591175,0.9652284383773804,0.626953125,28.49089926814209,0.9733932018280029,1.48486328125,27.838982581209706,0.9707738161087036
q01_048,0.8680419921875,29.736338970951078,0.9718477427959442,1.2197265625,25.710940190066243,0.978901743888855,0.19140625,36.93340969443614,0.9647313356399536,0.6015625,28.493678285525977,0.9733494520187378,1.45947265625,27.807327713775948,0.9704084396362305
q01_047,0.8668212890625,29.73588554574779,0.9718449711799622,1.21826171875,25.709941473964015,0.9788893461227417,0.1904296875,36.93341063020101,0.9647313952445984,0.6005859375,28.493678285525977,0.9733493328094482,1.4580078125,27.806511793300153,0.9704098105430603
q01_046,0.864990234375,29.734226892439345,0.9718350470066071,1.216796875,25.709411328872505,0.9788822531700134,0.189453125,36.93341063020101,0.9647315740585327,0.599609375,28.493678285525977,0.9733495116233826,1.4541015625,27.8004073251579,0.9703768491744995
q01_045,0.8616943359375,29.73052622381188,0.9718081206083298,1.21435546875,25.706726956923312,0.9788424372673035,0.1884765625,36.93341063020101,0.9647313952445984,0.59814453125,28.494889704638766,0.973361611366272,1.44580078125,27.78707760348442,0.9702970385551453
q01_044,0.8575439453125,29.725169245839844,0.9717957526445389,1.2109375,25.701250070162875,0.9787862300872803,0.1875,36.933410942122684,0.9647316336631775,0.5966796875,28.49608250869047,0.9734670519828796,1.43505859375,27.769933462383335,0.9701980948448181
q01_043,0.8531494140625,29.71783754335305,0.971743643283844,1.20751953125,25.69774570527608,0.978712260723114,0.1865234375,36.933410942122684,0.9647313952445984,0.59521484375,28.49527118037329,0.9734855890274048,1.42333984375,27.74492234564014,0.9700453281402588
q01_042,0.8480224609375,29.710691532873728,0.971710816025734,1.2021484375,25.693706179637434,0.978667676448822,0.185546875,36.933410942122684,0.9647314548492432,0.59423828125,28.49527153791078,0.9734854102134705,1.41015625,27.72037747182401,0.9699587225914001
q01_041,0.8419189453125,29.70025769213627,0.9716751277446747,1.19482421875,25.68495207897663,0.9785757064819336,0.1845703125,36.93341156596609,0.9647313952445984,0.59326171875,28.49628599029132,0.9734947085380554,1.39501953125,27.686381133311038,0.9698987007141113
q01_040,0.835693359375,29.69017958907248,0.9716066718101501,1.1875,25.675312609812085,0.9784190058708191,0.18359375,36.93341031827937,0.9647313952445984,0.59228515625,28.49596843442406,0.9734902381896973,1.37939453125,27.656026993774404,0.9697860479354858
q01_039,0.8289794921875,29.6797404568034,0.9715725034475327,1.17822265625,25.666772183762955,0.9783555865287781,0.1826171875,36.93341031827937,0.9647313356399536,0.59130859375,28.494906864964218,0.9734827876091003,1.36376953125,27.62387246020705,0.9697203040122986
q01_038,0.8218994140625,29.668251149543984,0.9715702831745148,1.16845703125,25.651025543119744,0.9782321453094482,0.181640625,36.93341063020101,0.9647316932678223,0.59033203125,28.49563195067288,0.9734885096549988,1.34716796875,27.592936474182295,0.9698287844657898
q01_037,0.8148193359375,29.653216101268395,0.9714990854263306,1.1591796875,25.63968221788356,0.9781403541564941,0.1806640625,36.93341063020101,0.9647315740585327,0.58935546875,28.495631593105713,0.9734885692596436,1.330078125,27.5441399638833,0.9696358442306519
q01_036,0.806884765625,29.63762736070563,0.9714365154504776,1.14697265625,25.616016785938513,0.9780111312866211,0.1796875,36.93873121652403,0.9647743105888367,0.58837890625,28.495996326914646,0.9734843969345093,1.3125,27.499765113445314,0.9694762229919434
q01_035,0.7987060546875,29.621028729743575,0.9714064449071884,1.13427734375,25.590529177882708,0.9778345823287964,0.1787109375,36.93873184113214,0.9647741317749023,0.58740234375,28.495288699745053,0.9734856486320496,1.29443359375,27.4595652002144,0.9695314168930054
q01_034,0.7900390625,29.602651414785193,0.9713068753480911,1.12109375,25.5679058953927,0.977679431438446,0.177734375,36.93873184113214,0.9647742509841919,0.58544921875,28.493643259843413,0.9734789133071899,1.27587890625,27.41032466277253,0.9692949056625366
q01_033,0.78076171875,29.581501358816375,0.9711999744176865,1.1064453125,25.539542866511226,0.9774733781814575,0.1767578125,36.93873184113214,0.9647743105888367,0.5830078125,28.493309457818867,0.973487377166748,1.2568359375,27.354421269803275,0.9690648317337036
q01_032,0.7716064453125,29.560137314842546,0.971076250076294,1.091796875,25.500031758107582,0.977301299571991,0.17578125,36.939542033471085,0.9647685885429382,0.5810546875,28.490980705429635,0.9733889102935791,1.23779296875,27.30999476236188,0.9688462018966675
q01_031,0.7618408203125,29.52924157822097,0.9708721488714218,1.076171875,25.4569667706798,0.9771314859390259,0.1748046875,36.941925387275624,0.9647787809371948,0.57861328125,28.4901528308221,0.9733669757843018,1.2177734375,27.227921324106354,0.9682113528251648
q01_030,0.7520751953125,29.499549906251627,0.9706221371889114,1.060546875,25.41469329856419,0.9768553972244263,0.173828125,36.93261218415822,0.9647512435913086,0.57568359375,28.491637260046016,0.9733602404594421,1.1982421875,27.159256882238086,0.9675216674804688
q01_029,0.7418212890625,29.46945894930018,0.9703902453184128,1.04345703125,25.3722246150898,0.9766449928283691,0.1728515625,36.93261218415822,0.9647509455680847,0.5732421875,28.493957071438775,0.9733554124832153,1.177734375,27.079041926513923,0.9668096303939819
q01_028,0.7310791015625,29.441241485751977,0.970222994685173,1.0263671875,25.32740173490774,0.9763285517692566,0.17138671875,36.93946987836943,0.9647728204727173,0.5693359375,28.494014617938785,0.9733389616012573,1.1572265625,27.004079711791956,0.9664516448974609
q01_027,0.72021484375,29.414073559809644,0.9700526297092438,1.0087890625,25.28038024393919,0.9761046767234802,0.17041015625,36.94089727274467,0.9647495150566101,0.56494140625,28.499874769253974,0.9733295440673828,1.13671875,26.935141953300736,0.966026782989502
q01_026,0.7088623046875,29.390532944005443,0.9698866605758667,0.99072265625,25.24186973857066,0.9759887456893921,0.1689453125,36.95346601662789,0.9648392200469971,0.5595703125,28.50101058737468,0.9733163714408875,1.1162109375,26.865785433448544,0.9654023051261902
q01_025,0.697265625,29.363724944087892,0.9696671068668365,0.97216796875,25.195475078762158,0.9756282567977905,0.16796875,36.96204471473017,0.9649168848991394,0.5537109375,28.50380217461458,0.9733616709709167,1.09521484375,26.79357780824466,0.9647616147994995
q01_024,0.6854248046875,29.336141339704895,0.9694310575723648,0.953125,25.15892068624708,0.9753463268280029,0.16650390625,36.95628973009162,0.9648093581199646,0.54833984375,28.504567802027626,0.973359227180481,1.07373046875,26.724787140453262,0.9642093181610107
q01_023,0.67333984375,29.30665445597954,0.9692287296056747,0.93408203125,25.112846472677237,0.975031852722168,0.1650390625,36.95106003678494,0.9647406935691833,0.5419921875,28.505037563520585,0.9733568429946899,1.05224609375,26.65767375093541,0.9637855291366577
q01_022,0.6610107421875,29.27038606005082,0.9690452218055725,0.9150390625,25.061228847532576,0.9747775793075562,0.1630859375,36.949093950172006,0.9649186134338379,0.53564453125,28.491950926720506,0.973236083984375,1.0302734375,26.57927051577819,0.963248610496521
